DateTime,In_Flow,In_Angle,In_Temp,Out_Temp,In_Pressure,Viscosity,Humidity,Rot_Speed,Valve_Opening,Tank_%,Out_Speed,Thickness,Vibration,Col_density,Oxygen,Quality_type
2021-07-05 11:00,0.23,-0.06,0.74,-2.8,2.5,0.23,0.5,-1.87,1.63,-0.16,-0.43,0.49,0.3,-2.63,1.52,Premium
2021-07-05 12:00,-1.01,0.1,1.28,-1.16,3.07,-0.37,0.61,-2.37,0.19,1.24,1.25,-0.87,-0.87,-3.68,-0.68,Premium
2021-07-05 13:00,-0.27,0.86,-0.2,-2.62,-1.51,0.66,-1.02,-1.44,-0.41,-1.4,-0.01,1.89,0,2.09,0.6,Rejected
2021-07-05 14:00,-0.34,0.53,-1.04,-0.73,1.93,0.73,-0.64,0.03,-0.83,-0.99,-0.28,2.07,0.92,-2.25,0.17,Premium
2021-07-05 15:00,1.4,1.89,0.59,0.79,2.08,0.68,0.22,2.31,0.27,-1.58,0.05,1.86,0.58,0.03,-0.38,Approved
2021-07-05 16:00,1.91,-0.4,-0.48,-1.14,-0.06,0.26,0.05,1.71,-0.22,-1.76,-1.46,0.02,0.99,0.4,-0.5,Premium
2021-07-05 17:00,0.16,0.1,-0.58,-1.16,-0.43,-0.79,1.34,-2.52,-0.66,1.22,-0.87,0.27,-1.14,3.3,-0.08,Premium
2021-07-05 18:00,1.11,-0.7,0.98,-0.3,0.79,0.15,0.24,1.01,-0.13,-1.03,0.46,-1.02,-0.22,0.49,0.94,Approved
2021-07-05 19:00,2.14,0.18,-1.26,2.22,-0.52,-1.37,0.61,4.02,-0.42,-0.31,-0.93,0.77,-0.78,-1.09,1.78,Rejected
2021-07-05 20:00,2.32,0.79,-1.13,-0.73,-0.64,1.28,1.18,1.14,-0.59,-0.48,-1.38,0.66,0.83,1.82,-1.94,Premium
2021-07-05 21:00,0.62,-0.75,0.61,-1.77,-1.51,0.35,0.68,-1.58,0.4,0.26,-1.35,-1.28,-0.58,2.95,0.6,Premium
2021-07-05 22:00,-0.13,0.67,-0.3,0.05,-0.37,-2.38,-0.8,0.7,1.4,-0.97,0.03,1.16,-0.38,0.23,2.1,Rejected
2021-07-05 23:00,2.24,-0.3,1.67,-4.1,-1.11,-0.4,0.02,-0.23,-0.36,-2.37,0.77,0.11,-1.12,2.33,0.22,Rejected
2021-07-06 00:00,0.01,-1.51,0.27,-0.51,0.48,0.85,0.54,-1.13,0.4,0.23,0.24,-0.13,0.8,1.59,-0.51,Rejected
2021-07-06 01:00,2.25,-0.04,0.31,0.56,-1.21,0.74,2.36,0.78,0.11,1.88,-1.07,-0.05,-2.43,0.8,-0.38,Approved
2021-07-06 02:00,0.01,-1.76,-0.04,-1.08,0.64,-1.66,0.9,-1.86,0.65,0.77,-0.55,0,0.26,0.97,1.23,Rejected
2021-07-06 03:00,-0.07,-1.48,2.96,0.33,1.39,-0.44,-0.85,1.05,0.69,-1.77,0.25,-0.24,-0.13,0.49,0.3,Approved
2021-07-06 04:00,1.27,0.13,1.66,-1.46,1.68,0.72,1.86,-1.5,0.01,0.55,0.25,0.01,1.6,1.53,0.58,Approved
2021-07-06 05:00,0.92,-1.02,0.43,1.55,1.27,-0.1,1.19,0.99,1.26,0.44,-2,0.16,-0.84,1.01,-0.74,Approved
2021-07-06 06:00,2.68,0.44,1.17,1.45,0.98,0.32,3.59,0.68,-0.67,2.49,0.34,1.01,-0.6,1.25,1.55,Approved
2021-07-06 07:00,2.47,-0.69,-1.23,0.54,0.39,-0.49,1.85,1.73,0.91,0.4,-0.48,-0.73,0.03,0.44,2.07,Approved
2021-07-06 08:00,-1.32,-0.34,1.31,-1.57,-1.56,-0.9,0.36,-3.75,0.14,1.56,0.69,-0.08,0.15,2.7,-0.28,Premium
2021-07-06 09:00,2.87,-0.38,-0.32,-1.65,0.87,-0.16,3.23,-1.04,1.48,1.3,-1.85,0.56,-0.5,2.34,0.99,Approved
2021-07-06 10:00,1.7,-0.18,-0.08,1.41,2.09,1.72,1.08,2.28,0.38,-0.46,1.57,0.09,-1.7,-0.3,-0.54,Approved
2021-07-06 11:00,2.49,0.34,-0.61,0,0.8,0.73,2.34,0.89,2.68,0.98,1.21,0.23,0.79,0.01,-0.67,Rejected
2021-07-06 12:00,-0.56,0.17,0.45,-0.61,-0.56,2.87,-0.59,-0.75,-0.31,-0.5,0.49,0.2,-0.61,1.32,-0.03,Rejected
2021-07-06 13:00,-2.83,0.07,-0.42,0.24,-1.14,0.64,-1.56,-2.03,1.14,0.65,-0.65,1.06,0.09,-0.2,-0.29,Premium
2021-07-06 14:00,-2.89,0.64,1.28,-0.56,-1.44,-0.66,-1.73,-2.53,0.17,0.44,-0.25,-1.19,0.64,-0.01,-0.61,Premium
2021-07-06 15:00,0.93,1.21,0.4,0.65,2.31,-0.61,-0.77,3.04,-1.1,-2.12,-0.2,-0.34,-0.77,-3.05,-1.23,Premium
2021-07-06 16:00,-0.88,1.59,0.26,2.56,2.17,-0.08,-1.45,2.15,-1.67,-2.13,1.14,0.72,0.17,1.07,-0.56,Approved
2021-07-06 17:00,0.78,0.25,-0.81,0.15,1.54,0.91,0.68,0.46,-0.36,-0.26,-0.01,1.66,1.29,0.11,0.32,Approved
2021-07-06 18:00,1.33,-0.66,0.01,-0.9,-1.08,-0.26,0.25,0.71,1.24,-0.77,-1.16,1.26,1.06,1.46,-1.37,Approved
2021-07-06 19:00,2.42,-0.2,-2,-1.1,-0.86,-0.2,0.85,1.37,0.18,-0.96,1.23,1.15,0.03,1.69,-0.3,Premium
2021-07-06 20:00,0.9,0,0.09,-1.64,-0.23,-1.22,0.52,-0.57,-1.5,-0.18,0.38,-1,-0.57,0.38,0.78,Premium
2021-07-06 21:00,0.66,0.47,0.27,-0.22,2.42,-1.14,2.62,-2.3,-1.14,1.98,-0.05,-3.26,-1.02,1.87,0.9,Rejected
2021-07-06 22:00,2.45,-0.99,0.47,1.27,0.08,0.26,1.14,3.03,-0.74,-0.38,0.61,1.55,-0.68,0.22,-2.55,Approved
2021-07-06 23:00,2.08,0.5,-0.5,0.3,-0.85,-0.32,1.42,1.46,1.09,0.55,0.53,0.03,-0.02,0.44,-1.09,Approved
2021-07-07 00:00,3.46,-0.86,-0.35,-2.29,-0.26,-0.2,1.27,1.72,-1.12,-1.26,0.31,1.83,0.03,-0.03,0.43,Rejected
2021-07-07 01:00,1.03,0.24,-1.06,0.09,0.88,-1.38,1.91,-0.73,1.15,1.38,-0.42,0.38,0.72,1.1,1.57,Approved
2021-07-07 02:00,1.76,-0.7,0.33,-2.3,-1.52,1.49,-0.2,0.82,1.57,-1.69,-0.72,0.67,0.83,1.04,-0.37,Premium
2021-07-07 03:00,0.67,0.08,1.31,1.78,0.99,-0.04,2.15,-0.45,0.84,1.87,-0.3,1.41,0.11,2.61,-0.76,Approved
2021-07-07 04:00,0.65,1.13,0.6,-0.4,-2.51,-1.99,-1.4,1.7,-0.17,-2.34,-1.73,-2.22,0.87,3.09,-0.52,Rejected
2021-07-07 05:00,1.99,-0.7,-0.68,1.31,-0.53,0.99,3.15,-0.1,-0.85,2.75,-0.81,-0.71,-0.23,2.53,-2.47,Approved
2021-07-07 06:00,4.09,0.02,1.27,0.56,1.93,-0.03,3.7,1.91,-1.93,1.06,-0.27,0.3,-2.2,0.93,0.29,Rejected
2021-07-07 07:00,2.6,2.69,0.15,0.55,-0.07,-1.11,2.61,1.14,-0.2,1.69,-1.34,0.33,-1.21,-0.09,-0.26,Approved
2021-07-07 08:00,-1.4,0.55,-0.3,0.08,2.9,-0.1,-1.13,-0.5,1.93,-1.43,-0.81,0.86,0.29,-0.52,-1.01,Approved
2021-07-07 09:00,2.28,-1.61,0.89,1.36,-0.8,-0.89,1.09,2.65,-0.63,-0.34,-0.26,-0.32,-1.12,2.07,-0.3,Approved
2021-07-07 10:00,1.19,-0.64,0.15,0.47,0.43,0.28,-0.15,2.25,-0.16,-1.22,0.91,0.21,-0.49,-0.68,-0.19,Premium
2021-07-07 11:00,1.09,-0.7,1.14,1.7,1.71,-0.43,-0.45,3.03,-0.01,-2.45,-1.82,1.19,0.3,1.93,0.4,Approved
2021-07-07 12:00,0.71,0.09,0.63,4.69,-0.13,1.68,1.71,2.75,0.68,2.86,0.53,-1.02,0.83,-2.1,0.86,Approved
2021-07-07 13:00,-0.34,0.97,0.82,-4.04,-1.47,0.55,-2.27,-1.27,-1.3,-3.44,-0.88,-1.35,0.11,2.64,-0.1,Rejected
2021-07-07 14:00,-0.5,1.41,0.8,3.7,1.25,-1.62,1.34,0.43,-0.09,2.15,-0.24,-0.66,0.89,0.88,-1.15,Approved
2021-07-07 15:00,-1.9,0.64,0.41,-0.99,-1.83,0.57,-0.5,-3.1,0.84,1.07,-0.16,-0.21,1.06,2.08,0.34,Premium
2021-07-07 16:00,3.87,-0.68,0.32,1.88,1.56,-0.81,2.57,3.78,0.29,-0.21,-0.53,-0.12,0.43,1.23,0.71,Approved
2021-07-07 17:00,-0.26,-0.31,-1.46,2.29,0.82,-0.43,-1.43,2.85,-0.22,-2.01,1.72,1.72,-0.29,0.33,-0.02,Approved
2021-07-07 18:00,0.88,1.67,0.66,2.72,2.82,0.19,-0.49,3.53,0.34,-2.66,-1,0.41,1.73,2.02,-0.8,Approved
2021-07-07 19:00,0.53,0.74,-0.18,-1,1.51,1.65,0.04,0.21,0.98,-0.72,-0.5,1.27,-1.23,-1.73,-0.46,Premium
2021-07-07 20:00,-0.76,-1.47,-1.03,3.42,0.78,-1.33,-0.46,2.12,1.45,0.31,-0.82,-0.59,-0.39,-1.36,1.09,Approved
2021-07-07 21:00,-2,-0.74,1.61,0.33,1.4,0.32,-2.65,0.09,-0.4,-3.16,0.71,-0.21,0.16,2.54,-0.03,Approved
2021-07-07 22:00,-0.56,1.12,1.05,-0.89,-2.04,-0.26,-1.55,-0.03,1.75,-1.54,-0.37,-0.15,-2.04,2.09,0,Rejected
2021-07-07 23:00,1.13,-0.27,0.36,1.14,1.06,1.1,2.43,-0.57,0,1.82,-0.15,-0.58,-0.03,2.48,-0.28,Approved
2021-07-08 00:00,1.04,1.19,-1.23,0.54,1.88,0.88,2.45,-1,-0.92,1.77,0.4,-0.94,0,1.42,0.21,Approved
2021-07-08 01:00,0.57,-2.22,-0.7,-1.68,0.24,1.2,-0.09,-0.31,1.41,-0.84,-0.53,1.39,-0.76,-0.23,0.94,Premium
2021-07-08 02:00,1.07,-0.78,1.49,0.47,0.44,-0.98,0.31,1.54,0.56,-0.5,0.98,0.37,-1.16,-0.43,-0.14,Premium
2021-07-08 03:00,0.94,0.06,-0.1,-2.66,-0.24,0.02,-0.03,-0.73,-0.08,-1.24,-0.89,1.12,1.41,1.03,-0.07,Rejected
2021-07-08 04:00,-1.9,1.68,-1.81,0.03,0.27,0.46,-0.58,-2.04,0.52,0.56,-1.13,-0.46,-0.73,0.68,-0.9,Premium
2021-07-08 05:00,0.33,0.38,0.24,-2.19,2.66,-0.37,-0.23,-0.37,0.42,-1.16,1.28,-0.46,2.04,-3.45,-0.01,Premium
2021-07-08 06:00,1.15,1.29,-0.45,-1.22,1.32,0.78,0.03,0.89,-0.08,-1.3,-0.07,0.95,0.5,-1.39,-0.55,Approved
2021-07-08 07:00,0.68,0.34,0.68,0.83,0.28,-0.01,-1.1,2.82,-0.22,-2.15,-0.89,1.25,-0.4,-0.4,1.65,Premium
2021-07-08 08:00,1.38,-0.89,-0.73,0.18,-1.46,-0.53,-0.28,2.2,-0.18,-1.21,0.49,-0.09,-1,0.84,-0.55,Rejected
2021-07-08 09:00,1.18,-1.54,-0.57,-1.09,0.87,0.22,1.64,-1.07,-1.48,0.74,0.4,-0.6,-0.36,1.03,0.73,Approved
2021-07-08 10:00,-1.73,-0.77,-1,-1.25,-2.5,-0.48,-0.35,-3.16,-0.51,1.51,-0.83,1.06,-0.8,1.43,0.89,Premium
2021-07-08 11:00,-0.5,0.18,1.26,-1.91,-1.66,-0.52,-0.66,-1.42,0.93,-0.16,0.92,0.29,1.55,0.22,0.43,Premium
2021-07-08 12:00,-1.36,-0.22,-0.26,-1.59,-2.77,0.88,0.36,-3.89,-0.11,1.98,-1.27,-0.58,-1.48,3,2.57,Premium
2021-07-08 13:00,0.22,1.14,0.23,-1.94,0.64,-0.21,-0.09,-0.86,-1.22,-0.58,-1.57,-0.28,1.12,-0.94,1.37,Premium
2021-07-08 14:00,1.51,0.41,0.57,0.63,1.05,0.2,0.47,2.12,-0.81,-0.84,1.06,0.12,1.45,-0.53,-1.31,Premium
2021-07-08 15:00,-0.25,0.11,-0.1,-0.66,0.17,-1.15,1.9,-2.98,1.02,2.75,-0.13,-2.4,0.01,0.62,0.01,Premium
2021-07-08 16:00,0.69,0.07,-0.39,1.47,-1.07,0.27,0.16,2.03,0.61,0.51,0.28,-0.02,-1.74,-1.59,1.58,Approved
2021-07-08 17:00,2.7,0.31,-1.8,-2.12,1.39,-0.7,2.32,-0.25,0.66,0.44,-0.57,0.59,-0.17,-0.52,0.45,Rejected
2021-07-08 18:00,0.37,-0.35,-0.22,-0.17,1.46,-0.03,2.3,-2.08,0.23,2.52,-0.85,1.43,-0.97,-0.14,1.11,Rejected
2021-07-08 19:00,0.76,0.59,-0.03,-1.45,0.41,-0.78,0.48,-0.91,0.04,-0.86,-0.72,0.25,0.12,3.03,0.54,Rejected
2021-07-08 20:00,0.2,0.41,-1.01,1.68,2.21,0.74,-0.69,2.6,0.4,-1.39,0.31,-0.87,1.74,-2.29,0.02,Premium
2021-07-08 21:00,2.16,0.9,0.7,2.34,1.54,-0.24,1.06,3.32,-0.75,-1.03,-1.74,-0.44,-0.93,1.9,-2.31,Approved
2021-07-08 22:00,-1.02,1.07,-0.16,-0.41,-0.23,-0.38,2.15,-4.53,0.27,3.4,0.58,-0.27,1.28,3.49,0.07,Premium
2021-07-08 23:00,-0.4,1.06,-2.34,-0.32,1.2,1.09,-0.59,0.13,0.72,-0.63,1.01,0.3,0.14,-1.88,0.59,Premium
2021-07-09 00:00,1.37,0.63,0.45,-1.61,0.63,1.03,2.9,-2.61,1.09,2.44,1.31,-0.24,-0.49,1.24,0.55,Premium
2021-07-09 01:00,3.81,-1.91,-1.12,-1.49,-0.63,1.27,1.79,2.13,-0.72,-0.69,0.62,-0.91,0.26,0.57,2.02,Rejected
2021-07-09 02:00,-0.09,-1.11,-0.26,-0.78,-0.04,-0.5,-0.29,-0.46,2.35,-0.57,-1.41,-0.92,0.41,0.78,-0.68,Rejected
2021-07-09 03:00,1.51,-0.56,-0.12,-1.45,0.8,-1.37,1.63,-0.95,0.71,0.31,-0.04,0.32,1.11,1.69,-0.9,Premium
2021-07-09 04:00,0.65,0.59,-1.92,-2.14,0.8,0.45,2.06,-2.83,-2.68,2.04,1.79,0.46,-1.83,-0.45,0.37,Rejected
2021-07-09 05:00,0.15,-1.1,1.37,-1.35,0.05,-0.43,0.33,-1.17,-1.04,0.14,0.11,0.46,-0.48,0.27,0.26,Approved
2021-07-09 06:00,0.22,0.22,-0.15,-1.4,-1.15,0.46,0.93,-2.02,0.63,1.04,-1.2,1.3,-1.03,2.08,-0.4,Premium
2021-07-09 07:00,3.2,-0.63,0.58,-0.85,-1.76,-0.17,0.92,2.48,-0.75,-1.27,-0.85,-0.27,-0.04,2.16,0.69,Premium
2021-07-09 08:00,3.09,-1.41,0.11,0.67,2.03,-1.2,4.16,0.36,0.07,2.91,-1.12,-0.75,-0.48,-0.86,-0.57,Rejected
2021-07-09 09:00,-1.91,1.61,0.21,-1.86,-2.5,0.23,-2.75,-0.95,0.63,-1.52,-0.39,-0.13,-0.89,-0.63,0.72,Premium
2021-07-09 10:00,-1.16,-0.38,-1.31,-2.09,-3.7,-0.01,-1.14,-2.07,0.69,0.33,0.56,-0.98,0.14,0.85,-0.8,Premium
2021-07-09 11:00,2.76,0.52,0.78,-1.47,-0.83,-0.72,2.1,0.15,-0.89,0.43,-1.53,-0.79,-0.97,2.12,0.49,Premium
2021-07-09 12:00,1.57,-1.16,0.22,0.87,0.38,-0.74,0.24,2.58,0.08,-1.01,0.01,-1.8,-1.02,-0.25,-0.54,Premium
2021-07-09 13:00,4.02,0.81,-0.14,0.22,1.87,0.64,3.36,1.82,0.42,0.36,1.69,-4.2,1.37,2.09,1.51,Rejected
2021-07-09 14:00,-2.01,-1.15,1.12,-0.38,0.05,-2.47,-0.59,-2.31,2.68,0.96,-0.04,1.92,0.83,-0.73,0.88,Premium
2021-07-09 15:00,3.3,-0.71,-0.78,-0.1,-0.33,1.13,1.51,2.86,0.97,-0.47,-0.17,-0.12,0.7,-0.27,-0.79,Rejected
2021-07-09 16:00,0.48,-2.25,-0.48,3.24,1.61,0.59,-1.06,3.78,-1.72,-2.93,-2.69,0.7,-0.36,3.47,-1.02,Approved
2021-07-09 17:00,0.41,0.44,1.07,-1.22,0.92,0.24,0.98,-1.33,0.74,0.67,-0.12,1.51,-0.02,-0.3,-0.13,Rejected
2021-07-09 18:00,0.89,0.2,-0.5,-2.62,-0.51,1.42,0.14,-1.04,0.34,-0.97,1.11,-1.83,1.21,1.61,-1.15,Rejected
2021-07-09 19:00,0.38,-0.74,-0.97,0.21,2.38,1.5,-0.57,1.74,0.68,-1.46,-0.3,0.27,-0.1,-2.91,-0.5,Premium
2021-07-09 20:00,0.84,-1.23,0.38,0.7,1.19,-0.99,-0.33,2.24,1.72,-1.3,1.33,1.04,0.18,-1.45,-1.06,Premium
2021-07-09 21:00,0.86,0.76,1.09,0.82,2.2,0.51,0.54,1.28,-1.18,-0.64,2.12,-0.96,-0.94,-0.26,0.76,Approved
2021-07-09 22:00,0.29,0.2,1.85,1.67,1.69,-0.54,-0.58,1.9,0.05,-2.16,-0.08,0.87,-0.52,3.01,-0.26,Approved
2021-07-09 23:00,1.11,-0.14,-1.04,0.58,1.39,-0.04,-0.59,2.87,-0.49,-1.94,0.31,-0.1,0.27,-1.78,0.4,Premium
2021-07-10 00:00,-2.23,-0.23,-1.12,-0.64,-1.35,-0.76,-0.68,-2.95,-0.63,1.19,0.88,0.05,-0.33,0.89,-0.52,Premium
2021-07-10 01:00,0.53,0.39,1.28,-2.23,0.28,0.69,0.81,-1.96,0.33,0.09,-0.66,-0.18,0.9,1.55,-0.18,Rejected
2021-07-10 02:00,1.11,0.29,0.93,-1.69,0.82,0.74,1.18,-1.03,-0.27,0.19,-0.03,1.38,0.11,0.5,-0.55,Approved
2021-07-10 03:00,0.93,1.53,-0.38,1.05,1.23,1.27,1.99,-0.04,-2.21,1.89,-0.95,-1.91,-1.77,-0.56,0.63,Approved
2021-07-10 04:00,0.19,-0.54,1.03,-1.28,0.02,-0.94,1.55,-2.53,0.17,1.72,-0.66,0.52,0.62,1.26,-0.44,Premium
2021-07-10 05:00,0.32,-0.69,1.11,-2.03,-1.87,1.49,2.02,-3.95,0.24,2.17,-0.22,-0.53,-0.16,5.12,0.74,Premium
2021-07-10 06:00,-0.33,0.49,0.05,-1.21,-1.74,1.12,1.37,-3.29,0.38,2.2,-1.39,-0.07,0.76,3.17,0.65,Premium
2021-07-10 07:00,1.65,2.75,-0.95,-3.24,1.01,-0.39,0.66,-0.63,-0.22,-0.96,0.83,3.24,0.91,-1.04,0.14,Premium
2021-07-10 08:00,1.67,-0.96,0.58,1,0.94,0.78,1.27,1.69,1.27,0.24,-2.45,-0.12,1,-0.29,-0.9,Approved
2021-07-10 09:00,1.53,-1.59,0.49,-0.32,0.42,0.3,0.71,0.78,-1.22,-1,0.25,0.19,-0.68,2.63,1.75,Rejected
2021-07-10 10:00,-1.55,-0.55,-0.59,-0.6,-0.02,-0.07,0.07,-2.85,-0.22,1.08,0.33,-0.55,2.23,1.58,0.25,Approved
2021-07-10 11:00,1.68,0.7,0.14,1.02,0.26,-0.82,2.42,0.19,1.24,1.75,0.26,-0.1,1.62,1.78,-1.43,Approved
2021-07-10 12:00,1.2,-0.93,1.06,1.85,0.11,-2.42,1.36,1.73,1.15,1.46,-1.66,-0.59,-0.1,-1.75,1.29,Rejected
2021-07-10 13:00,1.42,0.65,-0.09,0.33,0.87,0.2,0.72,1.34,-1.36,-0.6,1.76,-0.85,-0.04,0.72,0.15,Approved
2021-07-10 14:00,-0.13,-1.28,0.63,2.48,3.17,0.24,-0.94,2.71,-1.58,-2.23,1.02,0.16,0.22,0.14,-1.02,Approved
2021-07-10 15:00,0.41,0.5,0.96,-2.13,1.91,0,-0.2,-0.42,2.83,-1.12,0.8,0.66,-1.63,-2.32,-0.21,Premium
2021-07-10 16:00,-0.57,0.72,-1.43,-0.68,1.38,-0.73,-0.8,-0.44,-0.22,-1.37,-0.29,1.03,0.5,0.51,0.01,Approved
2021-07-10 17:00,2.76,-0.27,-0.21,1.27,0.69,0.52,2.07,2.55,-0.71,0.64,-1.14,-1.7,-0.39,-0.58,-0.92,Rejected
2021-07-10 18:00,-1.69,2.08,-0.03,-1.18,-1.89,-0.71,0.69,-4.33,0.61,2.55,0.22,0.28,-0.92,2.57,-0.21,Premium
2021-07-10 19:00,0.54,1.88,0.47,0.8,0.86,-0.06,1.38,-0.32,0.51,1.09,-0.77,1.66,-0.68,1.17,0.46,Approved
2021-07-10 20:00,-0.12,-0.55,-1.2,-1.01,-0.26,-0.12,0.14,-1.12,-1.5,0.2,0.47,-0.31,-0.84,0.51,0.42,Premium
2021-07-10 21:00,-1.4,-0.88,-0.56,1.6,2.71,2.49,-2.25,1.47,-0.74,-3.4,0.36,-1.19,0.87,2.29,0.07,Approved
2021-07-10 22:00,1.99,-1.9,-1.05,0.49,1.08,-0.19,2.38,0.26,0.27,1.02,-1.42,-1.81,0.63,2.04,0.82,Premium
2021-07-10 23:00,-0.31,-0.69,0.09,2.17,1.82,2,0.03,1.23,0.75,-0.04,0.43,1.8,-0.92,-0.56,-0.03,Approved
2021-07-11 00:00,0.35,1.18,-0.18,-1.25,1.06,2.74,2.09,-2.6,-1.97,2.4,0.5,-0.74,0.51,-0.77,0.37,Premium
2021-07-11 01:00,1.8,-0.47,-0.79,-0.66,2.27,1.03,3.43,-2.21,-1.29,1.78,-1.21,1.12,0.54,3.98,0.76,Approved
2021-07-11 02:00,0.28,0.5,1.6,-0.52,1.35,-1.55,1.63,-1.66,-0.41,1.72,-2.13,-0.06,-0.37,-0.63,-0.79,Premium
2021-07-11 03:00,-0.04,1.64,0.59,-1.37,1.32,-0.01,2.2,-3.32,-0.83,2.8,-1.31,-0.27,-1.09,-0.85,0.99,Rejected
2021-07-11 04:00,1.56,1.36,-1.03,-0.88,0.73,0.29,-0.36,2.03,0.51,-2.09,-0.62,0.87,0.33,-0.75,-1.02,Premium
2021-07-11 05:00,0.91,0.56,0.5,1.04,1.62,-0.35,0.85,0.99,1.24,-0.24,-0.55,0.59,-0.74,1.03,-0.45,Approved
2021-07-11 06:00,1.41,-0.54,0.72,0.61,0.37,0.02,0.08,2.32,0.48,-1.17,-3.03,-1.45,0.52,-0.04,-0.67,Rejected
2021-07-11 07:00,1.35,0.69,-0.21,-1.15,0.42,-0.8,1.27,-0.42,0.42,0.33,1.54,0.03,0.48,0.47,-0.21,Rejected
2021-07-11 08:00,1.59,-0.62,0.03,1,2.6,-0.07,3.35,-0.97,-0.64,2.25,0.27,1,0.89,2.16,0.03,Premium
2021-07-11 09:00,0.78,2,0.09,1.9,1.81,-0.01,0.97,1.26,1.81,0.01,1.26,-1.19,-0.41,1.3,-1.29,Approved
2021-07-11 10:00,-0.04,1.06,0.02,-4.42,-1.15,1.42,-1.78,-1.72,0.88,-3.23,-0.34,0.41,-0.37,3.12,-1.83,Rejected
2021-07-11 11:00,0.48,0.73,-0.45,-1.51,0.76,-0.2,1.19,-1.93,0.27,0.6,-0.11,0.94,-0.46,1.53,-1.62,Approved
2021-07-11 12:00,0.56,0.55,1.23,0.54,2.16,0.43,2.69,-1.77,-0.02,2.69,0.11,0.04,-0.58,0.18,0.76,Rejected
2021-07-11 13:00,1.25,-2.2,-1.29,-0.37,-1.08,-1.06,0.72,0.57,0.25,0.25,0.76,-0.37,0.65,0.54,-1.85,Approved
2021-07-11 14:00,-0.18,-0.55,0.22,-0.62,1.92,-0.53,-0.45,0.2,-0.65,-0.76,1.21,-1.72,-0.56,-2.71,-1.15,Premium
2021-07-11 15:00,0.9,-0.16,-0.76,-0.21,1.05,0.37,-0.45,1.66,-0.28,-1.77,0.44,-1.32,0.21,-0.39,1.64,Premium
2021-07-11 16:00,2.34,1.05,1.38,3.05,2.98,-0.41,0.99,4.29,0.76,-1.57,-0.16,-0.54,-1.72,1.04,0.96,Approved
2021-07-11 17:00,0.24,-0.48,-0.78,0.98,1.09,1.6,-1.24,2.21,0.01,-2.67,0.52,-0.41,0.26,1.7,0.92,Approved
2021-07-11 18:00,1.38,0.66,-0.07,0.49,0.62,-0.26,1.54,0.69,-1.61,1.03,0.07,-0.42,-1.04,-0.72,-0.32,Approved
2021-07-11 19:00,-0.1,-0.73,0.05,-2.53,0.57,1.54,-0.22,-1.78,1.26,-0.82,0.59,0.7,-0.49,0.55,0.28,Rejected
2021-07-11 20:00,-0.06,1.72,-0.9,-1.84,2.39,0.19,-0.54,-0.4,-0.06,-1.26,-0.1,-1.28,0.5,-2.88,0.6,Premium
2021-07-11 21:00,0.47,0.03,1.9,1.56,1.2,-0.43,-1.4,3.04,1.73,-3.22,-0.57,0.01,1.97,2.38,-0.75,Approved
2021-07-11 22:00,-2.85,1.38,1.45,0.16,-1.11,0.43,-1.04,-2.92,0.58,1.04,0.16,0.2,-1.13,1.66,-0.86,Premium
2021-07-11 23:00,-3.44,1.51,-0.75,0.73,0.01,-1.08,1.07,-5.84,-0.98,3.95,-0.21,3.01,-1.7,3.4,-0.47,Premium
2021-07-12 00:00,-0.2,0.12,1.53,-2.2,-0.57,-0.32,-1.26,-0.72,-0.47,-2.06,1.13,1.02,0.29,1.78,1.32,Rejected
2021-07-12 01:00,1.8,0.87,0.21,-1.77,-2.12,-2,-1.15,2.14,-0.97,-3.11,-0.08,1.57,1.03,2.31,-1.04,Rejected
2021-07-12 02:00,0.84,0.44,1.5,-2.33,-2.66,-0.14,-1.49,0.58,-2.55,-2.89,1.38,-1.53,-2.07,3.65,1.14,Rejected
2021-07-12 03:00,0.71,0.7,-1.19,-2.56,1.62,-0.53,0.38,-1.2,-1.12,-0.84,0.76,-1.9,-1.22,-0.46,0.46,Rejected
2021-07-12 04:00,2.07,1.18,-0.61,0.55,2.19,1.2,4.01,-1.63,0.81,2.49,-0.07,0.94,-1.02,4.26,-0.27,Approved
2021-07-12 05:00,1.92,0.71,0.19,0.82,0.39,0.95,1.87,1.31,-0.06,1.2,0.94,-0.6,0.39,-0.87,-0.2,Approved
2021-07-12 06:00,1.17,0.57,1.6,0.95,-2.11,-0.83,-0.42,2.58,-0.84,-0.94,-0.57,0.43,-0.08,1.03,-2.03,Rejected
2021-07-12 07:00,-0.29,-1.26,-1.3,-2.03,-2.13,1.35,0.33,-2.58,1.5,0.88,0.23,-0.8,-0.07,2.27,1.15,Premium
2021-07-12 08:00,-2.76,-0.69,0.42,-1.06,-1.95,-1.15,-1.72,-2.99,-0.49,0.11,0.29,0.21,0.92,1.86,0.88,Premium
2021-07-12 09:00,-0.47,2.13,0.6,0.01,1.49,-0.95,1.99,-2.96,-0.1,2.5,-0.8,-1.18,0.68,1.37,-2.08,Premium
2021-07-12 10:00,0.57,-0.77,0.16,-1.35,1.18,-0.58,1.14,-1.3,-1.54,0.77,1.58,-0.06,0.65,-0.87,0.36,Rejected
2021-07-12 11:00,1.75,-0.81,0.57,2.7,1.33,0.43,3.97,-0.16,-1.11,3.76,0.1,0.63,0.42,1.69,0.62,Approved
